,site2_(1-4/5-3),site2_(1-4),site2_(custom/0),site2_(1-4/5-4),site2_(custom/5-4),site2_(custom1/5-4),site2_(10/custom/5-4),site2_personal(custom/5-4),site2_personal(1-4/5-4),site2_personal(1-4/custom)
66,0.5069444444444444,0.8611111111111112,0.8611111111111112,0.763888888888889,0.7847222222222221,0.8402777777777777,0.7847222222222221,0.7291666666666667,0.7569444444444444,0.7569444444444444
67,0.7222222222222222,0.6944444444444444,0.6527777777777778,0.6666666666666667,0.7152777777777778,0.7152777777777778,0.7083333333333334,0.6944444444444444,0.5902777777777777,0.5972222222222222
68,0.3333333333333333,0.5972222222222222,0.5763888888888888,0.4027777777777778,0.4097222222222222,0.6111111111111112,0.4375,0.4166666666666666,0.4027777777777778,0.4027777777777778
69,0.7152777777777777,0.8402777777777777,0.8472222222222222,0.7777777777777777,0.7986111111111112,0.7291666666666666,0.7777777777777777,0.8055555555555556,0.7777777777777777,0.7777777777777777
70,0.5069444444444444,0.6458333333333334,0.6319444444444444,0.5625,0.5625,0.798611111111111,0.5555555555555556,0.5208333333333334,0.5763888888888888,0.5763888888888888
71,0.3819444444444444,0.7361111111111112,0.7222222222222221,0.5972222222222222,0.5833333333333334,0.7361111111111112,0.5902777777777778,0.5902777777777778,0.5763888888888888,0.5763888888888888
72,0.6666666666666667,0.7430555555555556,0.7638888888888888,0.7152777777777778,0.7569444444444444,0.5972222222222223,0.7638888888888888,0.7708333333333334,0.7361111111111112,0.7291666666666667
73,0.6041666666666667,0.6666666666666667,0.6736111111111112,0.673611111111111,0.6527777777777778,0.6180555555555556,0.6388888888888888,0.6111111111111112,0.6597222222222222,0.6597222222222222
74,0.25,0.4791666666666666,0.5069444444444444,0.2361111111111111,0.2430555555555555,0.6805555555555555,0.2569444444444445,0.2916666666666667,0.2152777777777778,0.2291666666666666
75,0.6597222222222222,0.6805555555555556,0.7013888888888888,0.7152777777777778,0.7222222222222223,0.5763888888888888,0.7222222222222223,0.6875,0.7638888888888888,0.7638888888888888
76,0.3194444444444444,0.5069444444444444,0.5208333333333333,0.4166666666666667,0.3958333333333333,0.4791666666666667,0.3888888888888889,0.3402777777777778,0.4583333333333333,0.4583333333333333
77,0.2638888888888889,0.4861111111111111,0.5069444444444444,0.4097222222222222,0.4097222222222222,0.5277777777777778,0.4027777777777778,0.4027777777777778,0.3611111111111111,0.3611111111111111
78,0.9791666666666666,0.9930555555555556,0.9930555555555556,0.9861111111111112,0.9861111111111112,0.9722222222222222,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112
79,0.7777777777777777,0.9027777777777778,0.8888888888888888,0.8402777777777778,0.8194444444444444,0.9027777777777776,0.8333333333333333,0.8611111111111112,0.8194444444444444,0.8194444444444444
80,0.7222222222222222,0.75,0.75,0.7569444444444444,0.7361111111111112,0.7638888888888888,0.7361111111111112,0.763888888888889,0.7222222222222222,0.7222222222222222
81,0.1111111111111111,0.4305555555555556,0.4375,0.2222222222222222,0.2083333333333333,0.5833333333333334,0.1944444444444444,0.2777777777777778,0.2152777777777778,0.2152777777777778
82,0.4513888888888889,0.6041666666666666,0.6111111111111112,0.5625,0.5763888888888888,0.7847222222222222,0.5625,0.5277777777777778,0.5902777777777778,0.5902777777777778
83,0.5972222222222223,0.8402777777777778,0.8541666666666666,0.7430555555555556,0.7569444444444444,0.7708333333333333,0.763888888888889,0.3888888888888888,0.6944444444444444,0.6944444444444444
84,0.4791666666666667,0.6666666666666667,0.6527777777777778,0.5208333333333333,0.5208333333333334,0.6597222222222223,0.5277777777777778,0.5069444444444444,0.5208333333333334,0.5208333333333334
85,0.8333333333333333,0.9444444444444444,0.9444444444444444,0.9166666666666666,0.9166666666666666,0.8680555555555556,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
86,0.6805555555555556,0.9444444444444444,0.9444444444444444,0.8541666666666666,0.8541666666666666,0.9444444444444444,0.8541666666666666,0.8958333333333334,0.826388888888889,0.826388888888889
87,0.5625,0.6736111111111112,0.6736111111111112,0.5972222222222222,0.5763888888888888,0.6805555555555556,0.5763888888888888,0.625,0.5972222222222222,0.5972222222222222
88,0.5416666666666667,0.6111111111111112,0.625,0.5486111111111112,0.5763888888888888,0.7430555555555556,0.5763888888888888,0.5763888888888888,0.5972222222222222,0.5972222222222222
89,0.7777777777777778,0.7222222222222223,0.7152777777777778,0.7916666666666666,0.8055555555555556,0.7708333333333334,0.8055555555555556,0.7847222222222222,0.8055555555555556,0.8055555555555556
90,0.1875,0.4861111111111111,0.4652777777777778,0.3263888888888889,0.3333333333333333,0.638888888888889,0.3333333333333333,0.3263888888888888,0.3194444444444445,0.3263888888888889
91,0.6111111111111112,0.7083333333333334,0.7430555555555556,0.8055555555555556,0.7986111111111112,0.5763888888888888,0.7986111111111112,0.8541666666666666,0.798611111111111,0.798611111111111
92,0.9236111111111112,0.9583333333333331,0.9513888888888888,0.9583333333333331,0.9583333333333331,0.9652777777777778,0.9583333333333331,0.9375,0.9583333333333331,0.9583333333333331
93,0.5902777777777778,0.8611111111111112,0.8472222222222222,0.7847222222222223,0.7638888888888888,0.8402777777777778,0.75,0.8194444444444445,0.7222222222222222,0.7222222222222222
94,0.5,0.75,0.7708333333333334,0.6875,0.6944444444444444,0.7152777777777778,0.6805555555555556,0.7708333333333333,0.6388888888888888,0.6388888888888888
95,0.6666666666666667,0.9652777777777778,0.9583333333333331,0.8472222222222222,0.8333333333333333,0.9652777777777778,0.8333333333333333,0.8402777777777778,0.8333333333333334,0.8333333333333334
96,0.7291666666666666,0.7708333333333334,0.7708333333333334,0.8402777777777778,0.8333333333333334,0.7777777777777778,0.8333333333333334,0.7986111111111112,0.8263888888888888,0.8263888888888888
97,0.4166666666666666,0.6041666666666666,0.6319444444444445,0.3888888888888889,0.4097222222222222,0.625,0.4097222222222222,0.3819444444444445,0.3888888888888889,0.3888888888888889
98,0.9305555555555556,1.0,1.0,0.9791666666666666,0.9722222222222222,0.9791666666666669,0.9722222222222222,0.9722222222222222,0.9791666666666666,0.9791666666666666
99,0.7013888888888888,0.875,0.875,0.8263888888888888,0.8333333333333334,0.8819444444444444,0.8263888888888888,0.8472222222222222,0.8125,0.8125
100,0.6875,0.75,0.75,0.7638888888888888,0.7569444444444444,0.75,0.7638888888888888,0.7847222222222221,0.7569444444444445,0.75
101,0.6319444444444444,0.638888888888889,0.6319444444444444,0.5555555555555556,0.5972222222222222,0.6875,0.5833333333333333,0.6319444444444444,0.5486111111111112,0.5486111111111112
102,0.6875,0.7986111111111112,0.8402777777777777,0.7986111111111112,0.8125,0.7986111111111112,0.8125,0.7916666666666666,0.7569444444444444,0.7569444444444444
